109,78252	109,78252	107,67062
109,36019	108,09305	109,78252
108,51546	106,40314	110,62708
109,78252	108,93784	108,93784
107,24815	106,40314	107,24815
107,24815	106,40314	105,9806
107,24815	107,67062	106,82566
107,67062	106,82566	106,82566
109,36019	107,67062	106,82566
110,62708	110,20481	109,36019
112,73804	111,89374	111,89374
111,89374	111,89374	111,47155
111,47155	111,89374	111,47155
