12.957756255368288	12.957756255368288	12.645612591189849	
12.894728957241	12.707442651127776	12.957756255368288	
12.769572838537947	12.461913536760182	13.084704547218127	
12.957756255368288	12.832001628763585	12.832001628763585	
12.58407979594478	12.461913536760182	12.58407979594478	
12.58407979594478	12.461913536760182	12.401280173282794	
12.58407979594478	12.645612591189849	12.522847242970885	
12.645612591189849	12.522847242970885	12.522847242970885	
12.894728957241	12.645612591189849	12.522847242970885	
13.084704547218127	13.021080473848713	12.894728957241	
13.407307315983243	13.277370870913767	13.277370870913767	
13.277370870913767	13.277370870913767	13.2128505618569	
13.2128505618569	13.277370870913767	13.2128505618569	
