13.022218584567398	13.022218584567398	12.778219967270854	
12.940637400044558	12.940637400044558	12.940637400044558	
12.778219967270854	12.778219967270854	13.18612374498273	
12.940637400044558	12.940637400044558	12.859305151288233	
12.616789112976052	12.616789112976052	12.778219967270854	
12.616789112976052	12.536447339573407	12.456350950451743	
12.536447339573407	12.536447339573407	12.536447339573407	
12.616789112976052	12.456350950451743	12.456350950451743	
12.940637400044558	12.697380000785817	12.616789112976052	
13.18612374498273	13.104048669134166	13.022218584567398	
13.351018326916517	13.351018326916517	13.351018326916517	
13.351018326916517	13.351018326916517	13.351018326916517	
13.351018326916517	13.351018326916517	13.268445683150894	
